imdb_title_id;title;original_title;year;date_published;genre;duration;country;language;director;writer;production_company;actors;description;avg_vote;votes;reviews_from_users;reviews_from_critics
tt0029066;Jim Hanvey, Detective;Jim Hanvey, Detective;1937;4/05/1937;Mystery;71;USA;English;Phil Rosen;Olive Cooper, Joseph Krumgold;Republic Pictures (I);Guy Kibbee, Tom Brown, Lucie Kaye, Catherine Doucet, Edward Gargan, Edward Brophy, Helen Jerome Eddy, Theodore von Eltz, Kenneth Thomson, Howard Hickman, Oscar Apfel, Wade Boteler, Robert Emmett Keane, Robert Homans, Harry Tyler;Jim Hanvey is a genial but top-notch detective who has retired to his country home. An insurance company hires him to find a missing emerald so they won't have to pay out the $100,000 for ...;6.2;105;7;3
tt0029157;Vivi ama e impara;Live, Love and Learn;1937;10/29/1937;Comedy;78;USA;English;George Fitzmaurice;Charles Brackett, Cyril Hume;Metro-Goldwyn-Mayer (MGM);Robert Montgomery, Rosalind Russell, Robert Benchley, Helen Vinson, Monty Woolley, E.E. Clive, Mickey Rooney, Charles Judels, Maude Eburne, Harlan Briggs, June Clayworth, Barnett Parker, Al Shean;Bob is a struggling artist who paints for his own amusement. Julie is a rich society girl. When they meet, it is cute and they are soon married. Living in a small apartment with the ...;6;290;11;4
tt0029179;Madame X;Madame X;1937;10/01/1937;Drama;72;USA;English;Sam Wood, Gustav MachatÃ½;John Meehan, Alexandre Bisson;Metro-Goldwyn-Mayer (MGM);Gladys George, Warren William, John Beal, Reginald Owen, William Henry, Henry Daniell, Phillip Reed, Lynne Carver, Emma Dunn, Ruth Hussey, Luis Alberni, George Zucco, Cora Witherspoon, Jonathan Hale, Adia Kuznetzoff;Thrown out of her home after her husband discovers her infidelity, a woman sinks into degradation. Twenty years later, she is charged with killing a man bent on revealing her degraded ...;7.1;382;17;5
tt0029190;La vergine di Salem;Maid of Salem;1937;2/12/1937;Drama;86;USA;English;Frank Lloyd;Walter Ferris, Bradley King;Paramount Pictures;Claudette Colbert, Fred MacMurray, Harvey Stephens, Gale Sondergaard, Louise Dresser, Benny Bartlett, Edward Ellis, Beulah Bondi, Bonita Granville, Virginia Weidler, Donald Meek, E.E. Clive, Halliwell Hobbes, Pedro de Cordoba, Madame Sul-Te-Wan;Young lovers fall afoul of repressive society as Salem elders get caught up in the witch hunts and trials of 17th century Massachusetts. One family in particular uses the hysteria to its ...;6.5;332;10;8
tt0029218;Married Before Breakfast;Married Before Breakfast;1937;6/18/1937;Comedy;71;USA;English;Edwin L. Marin;George Oppenheimer, Everett Freeman;Metro-Goldwyn-Mayer (MGM);Robert Young, Florence Rice, June Clayworth, Barnett Parker, Warren Hymer, Helen Flint, Irene Franklin, Hugh Marlowe, Tom Kennedy, Edgar Dearing;After a leading razor company pays inventor Tom Wakefield a quarter of a million dollars not to publicize a hair-removing shaving cream that makes razors obsolete, he makes plans to take ...;6.3;165;6;2
tt0029391;Milionario su misura;The Perfect Specimen;1937;12/15/1937;Comedy;97;USA;English;Michael Curtiz;Norman Reilly Raine, Lawrence Riley;First National Pictures;Errol Flynn, Joan Blondell, Hugh Herbert, Edward Everett Horton, Dick Foran, Beverly Roberts, May Robson, Allen Jenkins, Dennie Moore, Hugh O'Connell, James Burke, Granville Bates, Harry Davenport, Tim Henning;Raised in seclusion to be the epitome of mental, physical and moral perfection, Gerald Beresford Wicks is resigned to following his grandmother's wishes until a chance encounter with Mona Carter leads him into the outside world.;6.5;334;12;2
tt0029446;Public Wedding;Public Wedding;1937;7/10/1937;Comedy;58;USA;English;Nick Grinde;Roy Chanslor, Houston Branch;Warner Bros.;Jane Wyman, William Hopper, Dick Purcell, Marie Wilson, Berton Churchill, Archie Robbins, Raymond Hatton, Veda Ann Borg, Zeni Vatori, Jimmie Fox, Curtis Karpe, Carlyle Moore Jr., Horace McMahon, John Harron, Jack Mower;The operators of a bankrupt carnival sideshow hope to restore their fallen fortunes by staging a fake 'public wedding' in the mouth of their unprofitable giant whale. But the intended '...;5.8;195;7;2
tt0029573;Sinner Take All;Sinner Take All;1936;12/18/1936;Mystery;74;USA;English;Errol Taggart;Leonard Lee, Walter Wise;Metro-Goldwyn-Mayer (MGM);Bruce Cabot, Margaret Lindsay, Joseph Calleia, Stanley Ridges, Vivienne Osborne, Charley Grapewin, Edward Pawley, George Lynn, Theodore von Eltz, Eadie Adams, George Zucco, Dorothy Kilgallen, Raymond Hatton, Richard Terry;Members of a wealthy family start getting threatening letters, and it's not long before the threats turn into reality and family members start getting bumped off. The family lawyer is a ...;6;150;7;1
tt0029602;Springtime in the Rockies;Springtime in the Rockies;1937;11/13/1937;Western;60;USA;English;Joseph Kane;Gilbert Wright, Betty Burbridge;Republic Pictures (I);Gene Autry, Smiley Burnette, Polly Rowles, Ula Love, Ruth Bacon, Jane Hunt, George Chesebro, Al Bridge, Tom London, Edward Hearn, Frankie Marvin, William Hole, Edmund Cobb, Fred Burns, Jimmy's Saddle Pals;Ranch owner Sandra, fresh from animal husbandry school, brings a flock of sheep into cattle country. The local ranchers don't like it, and ranch foreman Gene must deal with it.;5.6;129;9;3
tt0029609;Step Lively, Jeeves!;Step Lively, Jeeves!;1937;4/01/1937;Comedy;69;USA;English;Eugene Forde;Frank Fenton, Lynn Root;Twentieth Century Fox;Arthur Treacher, Patricia Ellis, Robert Kent, Alan Dinehart, George Givot, Helen Flint, John Harrington, George Cooper, Arthur Housman, Max Wagner, Franklin Pangborn;Butler Jeeves goes to America duped by mobsters into believing he is the heir to the fortune of Sir Francis Drake.;5.9;144;6;1
tt0029661;La tredicesima sedia;The Thirteenth Chair;1937;5/07/1937;Drama;66;USA;English;George B. Seitz;Marion Parsonnet, Bayard Veiller;Metro-Goldwyn-Mayer (MGM);May Whitty, Madge Evans, Lewis Stone, Elissa Landi, Thomas Beck, Henry Daniell, Janet Beecher, Ralph Forbes, Holmes Herbert, Heather Thatcher, Charles Trowbridge, Robert Coote, Elsa Buchanan, Lal Chand Mehra, Neil Fitzgerald;Inspector Marney of Scotland Yard travels to Calcutta to investigate the murder of Leonard Lee, a generally despised man in these parts. John Wales, who did consider Lee a friend - his best...;6.4;270;14;3
tt0029672;Tim Tyler's Luck;Tim Tyler's Luck;1937;12/27/1937;Adventure;212;USA;English, German;Ford Beebe, Wyndham Gittens;Wyndham Gittens, Norman S. Hall;Universal Pictures;Frankie Thomas, Frances Robinson, Jack Mulhall, Al Shean, Norman Willis, Anthony Warde, Earl Douglas, William 'Billy' Benedict, Frank Mayo, Alan Gregg, Stanley Blystone, Everett Brown, Skippy;Kind-hearted boy with sturdy character visits Africa to search for his missing father and finds adventures against hard-core criminals and wild animals.;5.2;248;4;2
tt0029685;Tovarich;Tovarich;1937;12/25/1937;Comedy;98;USA;English;Anatole Litvak;Jacques Deval, Casey Robinson;Warner Bros.;Claudette Colbert, Charles Boyer, Basil Rathbone, Anita Louise, Melville Cooper, Isabel Jeans, Morris Carnovsky, Victor Kilian, Maurice Murphy, Gregory Gaye, Montagu Love, Renie Riano, Fritz Feld, Heather Thatcher, May Boley;Ousted from their homeland by the Bolshevik revolution, a royal Russian couple find themselves impoverished and living in Paris. They take positions as butler and housemaid in a wealthy ...;7;488;10;4
tt0029725;Invito alla danza;Varsity Show;1937;9/04/1937;Musical;120;USA;English;William Keighley;Jerry Wald, Richard Macaulay;Warner Bros.;Dick Powell, Fred Waring and His Pennsylvanians, Ted Healy, Rosemary Lane, Priscilla Lane, Walter Catlett, Johnnie Davis, Ford Washington Lee, John W. Bubbles, Fred Waring, Sterling Holloway, Mabel Todd, Scotty Bates, George MacFarland, Poley McClintock;A former student, who is now a big Broadway show producer with three flops to his reputation, is invited back to direct the College's annual student's stage show.;6.2;377;17;4
tt0029786;Wise Girl;Wise Girl;1937;12/31/1937;Comedy;70;USA;English, Italian, Russian, French;Leigh Jason;Allan Scott, Charles Norman;RKO Radio Pictures;Miriam Hopkins, Ray Milland, Walter Abel, Henry Stephenson, Alec Craig, Guinn 'Big Boy' Williams, Betty Philson, Marianna Strelby, Margaret Dumont, Jean De Briac, Ivan Lebedeff, Rafael Alcayde, Gregory Gaye, Richard Lane, Tom Kennedy;Snooty heiress decides to track down her dead sister's kids, who are living a Bohemian life with their uncle in Greenwich Village. Once she finds them, she discovers that the Bohemian life ...;6.5;646;10;2
tt0029845;The Affairs of Annabel;The Affairs of Annabel;1938;9/09/1938;Comedy;68;USA;English;Benjamin Stoloff, Lew Landers;Bert Granet, Paul Yawitz;RKO Radio Pictures;Jack Oakie, Lucille Ball, Ruth Donnelly, Bradley Page, Fritz Feld, Thurston Hall, Elisabeth Risdon, Granville Bates, James Burke, Lee Van Atta, Anthony Warde, Eddie Marr, Leona Roberts;Wonder Pictures' seedy publicity man Lanny Morgan has put the studio's biggest star, Annabel Allison, in one crazy stunt after another. His latest scheme has Annabel pretending to be a maid...;6.2;391;13;4
tt0029940;Boy Meets Girl;Boy Meets Girl;1938;8/27/1938;Comedy;86;USA;English;Lloyd Bacon;Bella Spewack, Sam Spewack;Warner Bros.;James Cagney, Pat O'Brien, Marie Wilson, Ralph Bellamy, Frank McHugh, Dick Foran, Bruce Lester, Ronald Reagan, Paul Clark, Penny Singleton, Dennie Moore, Harry Seymour, Bert Hanlon, James Stephenson;Two screenwriters in a rut come up with a story idea starring a bankable cowboy and the baby of the studio's waitress.;6;538;13;9
tt0029941;Boy of the Streets;Boy of the Streets;1937;12/08/1937;Drama;76;USA;English;William Nigh;Gilson Brown, Scott Darling;Monogram Pictures;Jackie Cooper, Maureen O'Connor, Kathleen Burke, Robert Emmett O'Connor, Marjorie Main, Matty Fain, George Cleveland, Bill Elliott, Guy Usher, Paul White;Cocky young street kid worships his father, a sleazy political operative.;5.9;142;10;2
tt0030184;Vogliamo l'amore;Girls' School;1938;9/30/1938;Comedy;72;USA;English;John Brahm;Tess Slesinger, Richard Sherman;Columbia Pictures;Anne Shirley, Nan Grey, Ralph Bellamy, Dorothy Moore, Gloria Holden, Marjorie Main, Margaret Tallichet, Peggy Moran, Kenneth Howell, Noah Beery Jr., Cecil Cunningham, Pierre Watkin, Doris Kenyon, Heather Thatcher, Virginia Howell;A student monitor at a girls' school reports one of the popular girls for staying out late and faces the scorn of her fellow pupils.;5.9;168;8;2
tt0030256;Ho ritrovato il mio amore;I Met My Love Again;1938;1/14/1938;Romance;77;USA;English;Joshua Logan, Arthur Ripley;Allene Corliss, David Hertz;Walter Wanger Productions;Joan Bennett, Henry Fonda, Louise Platt, Alan Marshal, May Whitty, Alan Baxter, Dorothy Stickney, Tim Holt, Florence Lake, Elise Cavanna, Genee Hall;College sweethearts Julie and Ives have planned to marry. Their plans go amiss when Julie meets a weak writer and runs off to marry him. After her husband dies, she's left in Paris, ...;5.6;243;6;2
tt0030382;The Lone Ranger;The Lone Ranger;1938;2/12/1938;Western;264;USA;English;John English, William Witney;Barry Shipman, George Worthing Yates;Republic Pictures (I);Silver Chief, Chief Thundercloud, Lynne Roberts, Stanley Andrews, George Cleveland, William Farnum, Hal Taliaferro, Bruce Bennett, Lee Powell, Lane Chandler, George Montgomery, John Merton, Sammy McKim, Tom London, Ray Bennett;CHAP. 1, HI YO SILVER: An outlaw leader planning to take control of Texas after the Civil War kills Colonel Jeffries, a man empowered to levy taxes, and assumes his identity. His men then ...;6.8;181;5;3
tt0030392;Love, Honor and Behave;Love, Honor and Behave;1938;3/12/1938;Drama;71;USA;English;Stanley Logan;Clements Ripley, Michael Jacoby;Warner Bros.;Wayne Morris, Priscilla Lane, John Litel, Thomas Mitchell, Dick Foran, Barbara O'Neil, Mona Barrie, Minor Watson, Donald Briggs, Margaret Irving, Gregory Gaye, Dickie Moore, Audrey Leonard, Crauford Kent;A woman raises her son Ted to be a good loser, in effect creating a weakling who never asserts himself. Even after marrying his childhood sweetheart Barbara and assuming family obligations,...;5;152;11;1
tt0030413;La donna che voglio;Mannequin;1937;1/21/1938;Drama;95;USA;English;Frank Borzage;Lawrence Hazard, Katharine Brush;Metro-Goldwyn-Mayer (MGM);Joan Crawford, Spencer Tracy, Alan Curtis, Ralph Morgan, Mary Philips, Oscar O'Shea, Elisabeth Risdon, Leo Gorcey;Rags-to-riches Hennessey meets newlyweds Jessie and Eddie from his old neighborhood. Eddie plots to have Jessie divorce him, marry Hennessey, divorce Hennessey, then bring Hennessey's money...;6.5;988;20;10
tt0030621;Pride of the West;Pride of the West;1938;7/08/1938;Western;56;USA;English;Lesley Selander;Nate Watt, Clarence E. Mulford;Harry Sherman Productions;William Boyd, George 'Gabby' Hayes, Russell Hayden, Earle Hodgins, Charlotte Field, Billy King, Kenneth Harlan, Glenn Strange, James Craig, Bruce Mitchell;Caldwell and Nixon have their men rob the stage and then critcize the Sheriff for not catching the robbers. With her father the Sheriff under pressure, Mary sends for Hoppy who finds the ...;6.6;116;8;1
tt0030631;Il prode faraone;Professor Beware;1938;6/20/1938;Comedy;93;USA;English;Elliott Nugent;Delmer Daves, Jack Cunningham;The Harold Lloyd Corporation;Harold Lloyd, Phyllis Welch, Raymond Walburn, Lionel Stander, William Frawley, Thurston Hall, Cora Witherspoon, Sterling Holloway, Mary Lawrence;Egyptologist, Dean Lambert (Lloyd), accused of car-theft, skips bail and begins a cross-country trek to join a group in New York headed for Egypt. With the police close on his trail he gets...;6.6;153;8;2
tt0030652;Allora la sposo io;The Rage of Paris;1938;7/01/1938;Comedy;78;USA;English, French;Henry Koster;Bruce Manning, Felix Jackson;Universal Pictures;Danielle Darrieux, Douglas Fairbanks Jr., Mischa Auer, Louis Hayward, Helen Broderick, Charles Coleman, Samuel S. Hinds, Nella Walker, Harry Davenport;Nicole has no job and is several weeks behind with her rent. Her solution to her problem is to try and snare a rich husband. Enlisting the help of her friend Gloria and the maitre'd at a ...;6.9;690;16;5
tt0030668;The Renegade Ranger;The Renegade Ranger;1938;9/16/1938;Western;59;USA;English, Spanish;David Howard;Oliver Drake, Bennett Cohen;RKO Radio Pictures;George O'Brien, Rita Hayworth, Tim Holt, Ray Whitley, Lucio Villegas, William Royle, Cecilia Callejo, Neal Hart, Monte Montague, Bob Kortman, Charles Stevens, Jim Mason, Tom London;Texas Ranger Jack Steele is assigned to bring in former ranch owner Judith Alvarez, now the leader of a gang who is waging war against the crooked government officials who cheated the ...;5.8;216;9;4
tt0030696;Servizio in camera;Room Service;1938;9/30/1938;Comedy;78;USA;English, Russian;William A. Seiter;Morrie Ryskind, John Murray;RKO Radio Pictures;Groucho Marx, Chico Marx, Harpo Marx, Lucille Ball, Ann Miller, Frank Albertson, Cliff Dunstan, Donald MacBride, Philip Loeb, Philip Wood, Alexander Asro, Charles Halton;A penniless theatrical producer must outwit the hotel efficiency expert trying to evict him from his room, while securing a backer for his new play.;6.7;4682;50;24
tt0030732;Servizio di lusso;Service de Luxe;1938;2/20/1939;Comedy;85;USA;English;Rowland V. Lee;Vera Caspary, Bruce Manning;Universal Pictures;Constance Bennett, Vincent Price, Charles Ruggles, Helen Broderick, Mischa Auer, Joy Hodges, Frances Robinson, Halliwell Hobbes, Raymond Parker, Frank Coghlan Jr., Lawrence Grant, Nina Gilbert, Crauford Kent, Lionel Belmore, Chester Clute;The manager of a service agency for the wealthy clashes with - and falls for - an inventor who is seeking funding for a new kind of tractor.;6.5;144;7;4
tt0030755;Io ti aspetterÃ²;The Sisters;1938;10/14/1938;Drama;99;USA;English;Anatole Litvak;Milton Krims, Myron Brinig;Warner Bros.;Errol Flynn, Bette Davis, Anita Louise, Ian Hunter, Donald Crisp, Beulah Bondi, Jane Bryan, Alan Hale, Dick Foran, Henry Travers, Patric Knowles, Lee Patrick, Laura Hope Crews, Janet Shaw, Harry Davenport;Three daughters of a small town pharmacist undergo trials and tribulations in their problematic marriages between 1904 and 1908.;6.9;1664;36;4
tt0030817;Bisticci d'amore;Sweethearts;1938;12/30/1938;Musical;114;USA;English;W.S. Van Dyke, Robert Z. Leonard;FrÃ©dÃ©rique De GrÃ©sac, Harry B. Smith;Metro-Goldwyn-Mayer (MGM);Jeanette MacDonald, Nelson Eddy, Frank Morgan, Ray Bolger, Florence Rice, Mischa Auer, Herman Bing, George Barbier, Reginald Gardiner, Fay Holden, Allyn Joslyn, Lucile Watson, Gene Lockhart, Kathleen Lockhart, Berton Churchill;The team behind a successful Broadway production tries to stop the married stars from transitioning to Hollywood.;6.3;544;19;5
tt0030845;The Terror of Tiny Town;The Terror of Tiny Town;1938;12/01/1938;Western;62;USA;English;Sam Newfield;Fred Myton, Clarence Marks;Jed Buell Productions;Billy Curtis, Yvonne Moray, 'Little Billy' Rhodes, Billy Platt, John T. Bambury, Joseph Herbst, Charles Becker, Nita Krebs, George Ministeri, Karl 'Karchy' Kosiczky, Fern Formica, William H. O'Docharty, Jed Buell's Midgets;An evil gunslinging midget comes to terrorize the good little people of Tiny Town. The townspeople organize to defeat him, and zany antics ensue;3.9;1506;48;30
tt0030850;The Texans;The Texans;1938;8/12/1938;Western;92;USA;English;James P. Hogan;Bertram Millhauser, Paul Sloane;Paramount Pictures;Joan Bennett, Randolph Scott, May Robson, Walter Brennan, Robert Cummings, Raymond Hatton, Robert Barrat, Harvey Stephens, Francis Ford, William Roberts;After the Civil War, an ex-Confederate soldier faces new battles, including the elements and a carpetbagger intent on destroying him.;6.3;264;12;4
tt0030864;Three Blind Mice;Three Blind Mice;1938;6/18/1938;Comedy;75;USA;English;William A. Seiter;Brown Holmes, Lynn Starling;Twentieth Century Fox;Loretta Young, Joel McCrea, David Niven, Stuart Erwin, Marjorie Weaver, Pauline Moore, Binnie Barnes, Jane Darwell, Leonid Kinskey, Spencer Charters, Franklin Pangborn, Herbert Heywood;Three sisters take their small inheritance and move from Kansas to California in search of rich husbands. To start with Pamela poses as a socialite and Moira and Elizabeth pretend to be her...;6.5;271;8;3
